date,position,track_name,artists_name,album_name,album_release_date,track_link,artists_link,album_link,duration_ms,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_id,album_id
2006-10-26,9,London Bridge,Fergie,The Dutchess,2006-09-13,https://open.spotify.com/track/7K2IeEefMiK8sDL8RBvXw2,https://open.spotify.com/artist/3r17AfJCCUqC9Lf0OAc73G,https://open.spotify.com/album/2knAf4wg8Gff8q1bXiXCTz,241306,57,True,0.769,0.609,1,-5.894,1,0.357,0.216,0,0.166,0.633,90.951,4,7K2IeEefMiK8sDL8RBvXw2,2knAf4wg8Gff8q1bXiXCTz
2006-10-26,10,Ring The Alarm,Beyoncé,B'Day,2006-08-29,https://open.spotify.com/track/4pVFPKuNNZtKMq7rQjYh32,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m,https://open.spotify.com/album/3MJHoQUI828kmB6IpjejbW,203200,20,False,0.456,0.742,2,-8.39,1,0.481,0.0534,0.000223,0.0837,0.428,168.507,4,4pVFPKuNNZtKMq7rQjYh32,3MJHoQUI828kmB6IpjejbW
2006-11-27,1,Carry My Love,Sarah Geronimo,Becoming,2006-07-20,https://open.spotify.com/track/7mX3A0PLSstYIjUKIa0MFt,https://open.spotify.com/artist/6aiCKnIN68hohzU3ZzNq48,https://open.spotify.com/album/54H8hAfQKDpT2qt6mjx6wC,243106,12,False,0.608,0.714,10,-3.627,1,0.03,0.321,0,0.598,0.427,117.765,4,7mX3A0PLSstYIjUKIa0MFt,54H8hAfQKDpT2qt6mjx6wC
2006-11-27,2,Bitiw,Sponge Cola,"The Biggest OPM Hits of the Year: Super, Vol. 1",2006-01-01,https://open.spotify.com/track/3O9ZC52n1Bj6lyepXLebOl,https://open.spotify.com/artist/1tXFYQZSAswt4JLB42lpye,https://open.spotify.com/album/4Jgibr23ahkw28oba8VThL,203186,0,False,0.461,0.94,8,-1.767,1,0.121,0.158,0,0.0575,0.499,150.156,4,3O9ZC52n1Bj6lyepXLebOl,4Jgibr23ahkw28oba8VThL
2006-11-27,3,Isang Bandila,Rivermaya,"Isang Ugat, Isang Dugo",2006-06-10,https://open.spotify.com/track/40pjuPLSeRWWoriXUH0iwd,https://open.spotify.com/artist/1ZTdxfZTeztyAgKUJVLxAI,https://open.spotify.com/album/6sTUab3uoxLjVPMeMEX4b5,283026,30,False,0.543,0.768,0,-4.598,1,0.0343,0.000959,0.000105,0.192,0.381,135.99,4,40pjuPLSeRWWoriXUH0iwd,6sTUab3uoxLjVPMeMEX4b5
2006-11-27,4,Waltz,Hale,Twilight,2006,https://open.spotify.com/track/7eTuaShKv34QuenDpJXAuO,https://open.spotify.com/artist/6Ww3OMFzCaO33ulKh1LBFN,https://open.spotify.com/album/6Vz0p4d6haOtbwwYADd7zV,251840,35,False,0.565,0.281,2,-9.788,1,0.0352,0.487,0.00277,0.111,0.0658,134.361,3,7eTuaShKv34QuenDpJXAuO,6Vz0p4d6haOtbwwYADd7zV
2006-11-27,5,Your Love,Erik Santos,Your Love,2006-01-01,https://open.spotify.com/track/6XbnqKLFERiJkcOja75M1n,https://open.spotify.com/artist/7ygtjsCTrCQZAYYPOne9uE,https://open.spotify.com/album/0B0dwHubJ0krGSvnLReIOS,275386,31,False,0.488,0.449,9,-11.166,1,0.047,0.36,7.75e-06,0.0958,0.238,144.047,4,6XbnqKLFERiJkcOja75M1n,0B0dwHubJ0krGSvnLReIOS
2006-11-27,6,Take My Hand,Callalily,Destination XYZ,2006-07-17,https://open.spotify.com/track/7CQMpVDfvzK2uGiMu9FCg4,https://open.spotify.com/artist/4HOEnLufwAqJ2qoJPVnL01,https://open.spotify.com/album/3tIU2WCVDgPwnG4MraWwQ6,218946,29,False,0.495,0.517,2,-8.408,1,0.0245,0.245,3.54e-06,0.0452,0.57,82.321,4,7CQMpVDfvzK2uGiMu9FCg4,3tIU2WCVDgPwnG4MraWwQ6
2006-11-27,7,Welcome to the Black Parade,My Chemical Romance,The Black Parade,2006-10-23,https://open.spotify.com/track/5wQnmLuC1W7ATsArWACrgW,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,https://open.spotify.com/album/0FZK97MXMm5mUQ8mtudjuK,311106,74,False,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,4,5wQnmLuC1W7ATsArWACrgW,0FZK97MXMm5mUQ8mtudjuK
2006-11-27,8,Pintura,Kjwan,2 Step Marv,2006-05-21,https://open.spotify.com/track/4Y3EJwLVgStrfIjA2pwqwf,https://open.spotify.com/artist/5kUrUkpqUuCYX0eLEhvcQ3,https://open.spotify.com/album/6YOaCvMZqacvCIqqcCZtbs,252546,36,False,0.472,0.818,6,-6.433,1,0.0468,0.000429,7.79e-06,0.604,0.654,150.479,4,4Y3EJwLVgStrfIjA2pwqwf,6YOaCvMZqacvCIqqcCZtbs
2006-11-27,9,Hurt,Christina Aguilera,Back To Basics,2006-08-14,https://open.spotify.com/track/6gDXbcILAyBa2skSdbUYq7,https://open.spotify.com/artist/1l7ZsJRRS8wlW3WfJfPfNS,https://open.spotify.com/album/0zRJsgzHZUUdk8Rjk6Segd,243373,63,False,0.327,0.295,4,-6.907,0,0.0313,0.775,0,0.107,0.143,148.574,4,6gDXbcILAyBa2skSdbUYq7,0zRJsgzHZUUdk8Rjk6Segd
2006-11-27,10,Nothing in This World,Paris Hilton,Paris (U.S. Standard Version),2006-08-14,https://open.spotify.com/track/4XRGwyAARL21fesc6BvliF,https://open.spotify.com/artist/1vkJFCwstOoJO7yQ4lTtLK,https://open.spotify.com/album/3jWfBkl247fFkyJprhd5qs,189933,49,False,0.724,0.772,11,-4.015,0,0.0328,0.00824,0.00454,0.0654,0.932,130.007,4,4XRGwyAARL21fesc6BvliF,3jWfBkl247fFkyJprhd5qs
2007-02-17,1,Prinsesa,6cyclemind,Home,2007-01-15,https://open.spotify.com/track/2S80c51YXgJQhkhX603fMA,https://open.spotify.com/artist/3nZa8vRD64ueq3d0JNYTsl,https://open.spotify.com/album/1Im5BTDBghgM0NG75SaiC3,267293,56,False,0.853,0.455,1,-9.589,1,0.0372,0.305,0.00329,0.125,0.522,118.32,4,2S80c51YXgJQhkhX603fMA,1Im5BTDBghgM0NG75SaiC3
2007-02-17,2,Famous Last Words,My Chemical Romance,The Black Parade,2006-10-23,https://open.spotify.com/track/2d6m2F4I7wCuAKtSsdhh83,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,https://open.spotify.com/album/0FZK97MXMm5mUQ8mtudjuK,299226,68,False,0.467,0.883,2,-3.679,0,0.106,0.000321,0.000152,0.125,0.309,122.252,4,2d6m2F4I7wCuAKtSsdhh83,0FZK97MXMm5mUQ8mtudjuK
2007-02-17,3,With You,MYMP,New Horizon,2006,https://open.spotify.com/track/73cxGrrBBsCcxEeFX9LsW6,https://open.spotify.com/artist/5elcNQkZ6FCZA3grSOMngY,https://open.spotify.com/album/3s1khGalH2s1KQFAYHpz37,204080,22,False,0.791,0.507,4,-8.14,1,0.0252,0.274,0.000153,0.158,0.53,113.137,4,73cxGrrBBsCcxEeFX9LsW6,3s1khGalH2s1KQFAYHpz37
2007-02-17,4,Trying to Get the Feeling Again,Christian Bautista,Christian Bautista Live,2007-01-30,https://open.spotify.com/track/6lkNENmPSLaoSkZfnpzAbM,https://open.spotify.com/artist/4U78sK2D3zASSB6oSR38GQ,https://open.spotify.com/album/6ENd1IPgp04jK2XP9MDO7L,263400,17,False,0.485,0.319,7,-11.553,1,0.0338,0.687,0,0.935,0.175,136.601,4,6lkNENmPSLaoSkZfnpzAbM,6ENd1IPgp04jK2XP9MDO7L
2007-02-17,5,Just So You Know,Jesse McCartney,Right Where You Want Me,2006-01-01,https://open.spotify.com/track/3MEt5KPNRD7RpE8BnvJe6B,https://open.spotify.com/artist/2Hjj68yyUPiC0HKEOigcEp,https://open.spotify.com/album/2fcFCBEV9lCi8eQeLJIDYA,233760,54,False,0.575,0.818,10,-4.878,1,0.0266,0.0112,0,0.327,0.521,77.983,4,3MEt5KPNRD7RpE8BnvJe6B,2fcFCBEV9lCi8eQeLJIDYA
2007-02-17,6,I'm Coming,Rain,Rain`s World (Special Edition),2006-12-06,https://open.spotify.com/track/24QKN2T4uLBdBQFBEyg6cE,https://open.spotify.com/artist/5L4EafeXwZ0stGuPtGr5Tz,https://open.spotify.com/album/3TWt4LZfkgGfMfKlvkWORh,223893,24,False,0.855,0.588,6,-8.443,1,0.052,0.012,0,0.0684,0.439,125.486,4,24QKN2T4uLBdBQFBEyg6cE,3TWt4LZfkgGfMfKlvkWORh
2007-02-17,7,7 black roses,chicosci
2007-02-17,8,Magbalik,Callalily,Destination XYZ,2006-07-17,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE,https://open.spotify.com/artist/4HOEnLufwAqJ2qoJPVnL01,https://open.spotify.com/album/3tIU2WCVDgPwnG4MraWwQ6,325590,63,False,0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,4,5zMR44ZH4KVZj4FlhTj3SE,3tIU2WCVDgPwnG4MraWwQ6
2007-02-17,9,Say You'll Never Go,Erik Santos,Your Love,2006-01-01,https://open.spotify.com/track/2FxgkPhG9EItAXzbNsnMhx,https://open.spotify.com/artist/7ygtjsCTrCQZAYYPOne9uE,https://open.spotify.com/album/0B0dwHubJ0krGSvnLReIOS,281577,41,False,0.559,0.306,9,-12.869,1,0.0283,0.846,4.15e-05,0.102,0.13,134.01,4,2FxgkPhG9EItAXzbNsnMhx,0B0dwHubJ0krGSvnLReIOS
2007-02-17,10,Don'T Say Goodbye,Rachelle Ann Go,Obsession,2007,https://open.spotify.com/track/2wfnn7GmGjlcTOQrBcUnVh,https://open.spotify.com/artist/0YaTdozvKSQ2UkOTTONmSJ,https://open.spotify.com/album/1US8X3vyOXIwdLr1Hzq0au,269533,10,False,0.368,0.392,10,-8.035,1,0.0297,0.432,0,0.177,0.227,120.907,4,2wfnn7GmGjlcTOQrBcUnVh,1US8X3vyOXIwdLr1Hzq0au
2007-03-27,1,Magbalik,Callalily,Destination XYZ,2006-07-17,https://open.spotify.com/track/5zMR44ZH4KVZj4FlhTj3SE,https://open.spotify.com/artist/4HOEnLufwAqJ2qoJPVnL01,https://open.spotify.com/album/3tIU2WCVDgPwnG4MraWwQ6,325590,63,False,0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,4,5zMR44ZH4KVZj4FlhTj3SE,3tIU2WCVDgPwnG4MraWwQ6
2007-03-27,2,Tuliro,Sponge Cola,Transit Deluxe,2008-01-23,https://open.spotify.com/track/20QiBLlf1h0fQqujtwRWIk,https://open.spotify.com/artist/1tXFYQZSAswt4JLB42lpye,https://open.spotify.com/album/6UY5OAnMMgpjtYvuaUYsXf,259506,47,False,0.48,0.758,6,-2.374,1,0.0566,0.148,0,0.0869,0.517,164.217,4,20QiBLlf1h0fQqujtwRWIk,6UY5OAnMMgpjtYvuaUYsXf
2007-03-27,3,Sunburn,Sandwich,Sunburn,2006-02-26,https://open.spotify.com/track/6oba7GAuKUvnRxUeuTrL1S,https://open.spotify.com/artist/6baezjDaGyBqrW8xGqw3a5,https://open.spotify.com/album/4g6gvxjjbHYiMQD2YWM4g7,167973,28,False,0.34,0.963,2,-4.171,1,0.0712,0.00224,1.55e-06,0.0698,0.726,157.983,4,6oba7GAuKUvnRxUeuTrL1S,4g6gvxjjbHYiMQD2YWM4g7
2007-03-27,4,Inosente Lang Ang Nagtataka,Rivermaya,"Isang Ugat, Isang Dugo",2006-06-10,https://open.spotify.com/track/2Xen4oFmHldvdLpYprXIY9,https://open.spotify.com/artist/1ZTdxfZTeztyAgKUJVLxAI,https://open.spotify.com/album/6sTUab3uoxLjVPMeMEX4b5,241466,24,False,0.574,0.83,2,-4.925,1,0.0587,0.000295,3.56e-05,0.455,0.48,107.546,5,2Xen4oFmHldvdLpYprXIY9,6sTUab3uoxLjVPMeMEX4b5
2007-03-27,5,Sundo,Imago,Blush,2007-01-01,https://open.spotify.com/track/25mXcC6MeDYaJPjVj5GCWu,https://open.spotify.com/artist/6MXu7TWZnmykwkXiRJeUMh,https://open.spotify.com/album/6zQgFMVjE1LpUGyMDA7K8h,243653,58,False,0.477,0.515,9,-6.666,1,0.0233,0.514,3.69e-05,0.136,0.316,80.005,4,25mXcC6MeDYaJPjVj5GCWu,6zQgFMVjE1LpUGyMDA7K8h
2007-03-27,6,Girlfriend,Avril Lavigne,The Best Damn Thing (Expanded Edition),2007-04-17,https://open.spotify.com/track/45hOioMDJktr86iKDHC8gr,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,https://open.spotify.com/album/6lqE05fiHWJVYYdMVJNj38,216600,72,True,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983,4,45hOioMDJktr86iKDHC8gr,6lqE05fiHWJVYYdMVJNj38
2007-03-27,7,Tatsulok,Bamboo,We Stand Alone Together,2007,https://open.spotify.com/track/68RyZtMtwxgXYM8JumOpPw,https://open.spotify.com/artist/0c7d9V8rjfT6tzojfBfRf5,https://open.spotify.com/album/5rxPniKmlZ4tInodEqAZCp,1037586,43,False,0.486,0.926,11,-4.53,0,0.0686,0.176,0.013,0.152,0.545,101.503,4,68RyZtMtwxgXYM8JumOpPw,5rxPniKmlZ4tInodEqAZCp
2007-03-27,8,I Don't Love You,My Chemical Romance,The Black Parade,2006-10-23,https://open.spotify.com/track/4RAOI1etsgbh5NP3T5R8rN,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,https://open.spotify.com/album/0FZK97MXMm5mUQ8mtudjuK,238680,70,False,0.289,0.796,0,-4.22,1,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,4,4RAOI1etsgbh5NP3T5R8rN,0FZK97MXMm5mUQ8mtudjuK
2007-03-27,9,Love Team,The Itchyworms,Noon Time Show,2005-01-01,https://open.spotify.com/track/6JItFdviyPRLCS5mEOS0iq,https://open.spotify.com/artist/5cYJYBMg1n71v7cvthr1SO,https://open.spotify.com/album/7jEJsX7LeqOxDF9oIcqE5H,274506,48,False,0.691,0.799,2,-4.107,1,0.0302,0.536,0,0.141,0.549,126.667,4,6JItFdviyPRLCS5mEOS0iq,7jEJsX7LeqOxDF9oIcqE5H
2007-03-27,10,Don'T Say Goodbye,Rachelle Ann Go,Obsession,2007,https://open.spotify.com/track/2wfnn7GmGjlcTOQrBcUnVh,https://open.spotify.com/artist/0YaTdozvKSQ2UkOTTONmSJ,https://open.spotify.com/album/1US8X3vyOXIwdLr1Hzq0au,269533,10,False,0.368,0.392,10,-8.035,1,0.0297,0.432,0,0.177,0.227,120.907,4,2wfnn7GmGjlcTOQrBcUnVh,1US8X3vyOXIwdLr1Hzq0au
2007-07-28,1,Pasan,Callalily,Destination XYZ,2006-07-17,https://open.spotify.com/track/5cUgTGnxSy4bXDQdrmBSl3,https://open.spotify.com/artist/4HOEnLufwAqJ2qoJPVnL01,https://open.spotify.com/album/3tIU2WCVDgPwnG4MraWwQ6,223226,36,False,0.376,0.923,4,-6.338,0,0.0419,0.0819,3.31e-05,0.327,0.532,149.907,4,5cUgTGnxSy4bXDQdrmBSl3,3tIU2WCVDgPwnG4MraWwQ6
2007-07-28,2,Alam Ng Ating Mga Puso,Rachelle Ann Go,Obsession,2007,https://open.spotify.com/track/3LXg4IKVcBF3f82abSAUxl,https://open.spotify.com/artist/0YaTdozvKSQ2UkOTTONmSJ,https://open.spotify.com/album/1US8X3vyOXIwdLr1Hzq0au,224920,19,False,0.565,0.476,9,-9.191,1,0.036,0.695,0,0.103,0.375,125.844,4,3LXg4IKVcBF3f82abSAUxl,1US8X3vyOXIwdLr1Hzq0au
2007-07-28,3,Tuloy Pa Rin,Sponge Cola,"Pinoy Biggie Hits, Vol. 2",2007-07-01,https://open.spotify.com/track/4gt5IDk0ypqvzk4dFWx1h4,https://open.spotify.com/artist/1tXFYQZSAswt4JLB42lpye,https://open.spotify.com/album/6h05RNq713BNzahSB4Kn9O,179647,24,False,0.39,0.754,5,-11.993,0,0.0938,0.000671,0,0.199,0.418,158.955,4,4gt5IDk0ypqvzk4dFWx1h4,6h05RNq713BNzahSB4Kn9O
2007-07-28,4,Upside Down,6cyclemind,Home,2007-01-15,https://open.spotify.com/track/1JC4niMbshPlor1BPagn2L,https://open.spotify.com/artist/3nZa8vRD64ueq3d0JNYTsl,https://open.spotify.com/album/1Im5BTDBghgM0NG75SaiC3,324693,58,False,0.582,0.492,3,-7.448,1,0.0248,0.581,1.48e-06,0.137,0.429,76.251,4,1JC4niMbshPlor1BPagn2L,1Im5BTDBghgM0NG75SaiC3
2007-07-28,5,Teenagers,My Chemical Romance,The Black Parade,2006-10-23,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,https://open.spotify.com/album/0FZK97MXMm5mUQ8mtudjuK,161920,77,False,0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4,7j31rVgGX9Q2blT92VBEA0,0FZK97MXMm5mUQ8mtudjuK
2007-07-28,6,Radio,amber davis
2007-07-28,7,Tadhana,Moonstar88,Todo Combo,2008-04-10,https://open.spotify.com/track/5XNnpFC8hUM5az7TiIAOUb,https://open.spotify.com/artist/2kZThDGZcHl4klYYFk0v8n,https://open.spotify.com/album/0rw3b1VJPAMs9zq4ncP43K,263053,17,False,0.625,0.78,9,-6.347,1,0.0274,0.00882,8.67e-05,0.0997,0.812,129.464,4,5XNnpFC8hUM5az7TiIAOUb,0rw3b1VJPAMs9zq4ncP43K
2007-07-28,8,Crazy Love,Kim Chiu,Gwa Ai Di,2007-06-01,https://open.spotify.com/track/4v7GmptDfP4fhRRMGngrYf,https://open.spotify.com/artist/5rmy4yOHBOptMctO6t5Drl,https://open.spotify.com/album/18mqbo1e5m1WQ7LDUuvaSD,242886,40,False,0.719,0.309,9,-12.606,1,0.0291,0.479,1.05e-05,0.105,0.31,91.997,4,4v7GmptDfP4fhRRMGngrYf,18mqbo1e5m1WQ7LDUuvaSD
2007-07-28,9,Love Is All I Need,Yasmien Kurdi,Love Is All I Need,2007-04-01,https://open.spotify.com/track/1ldeniFN5ZY8YR9ekdCOnZ,https://open.spotify.com/artist/2pVzhvYyWmi5VCeuG7fmYT,https://open.spotify.com/album/6LDmxpTWKTCX4St0nas2C9,220373,2,False,0.553,0.414,9,-9.107,1,0.0272,0.313,1.62e-06,0.0937,0.295,151.932,1,1ldeniFN5ZY8YR9ekdCOnZ,6LDmxpTWKTCX4St0nas2C9
2007-07-28,10,Probinsyana,Bamboo,We Stand Alone Together,2007,https://open.spotify.com/track/0vVUON64pu2VnnTl6tQw6Z,https://open.spotify.com/artist/0c7d9V8rjfT6tzojfBfRf5,https://open.spotify.com/album/5rxPniKmlZ4tInodEqAZCp,205453,39,False,0.641,0.947,7,-4.934,1,0.0602,0.0161,0.000157,0.439,0.593,112.409,4,0vVUON64pu2VnnTl6tQw6Z,5rxPniKmlZ4tInodEqAZCp
2007-08-20,1,Dinamayan,6cyclemind,Home,2007-01-15,https://open.spotify.com/track/2H37IjYijloSffZ3oewsT5,https://open.spotify.com/artist/3nZa8vRD64ueq3d0JNYTsl,https://open.spotify.com/album/1Im5BTDBghgM0NG75SaiC3,255000,28,False,0.574,0.285,10,-11.493,1,0.0364,0.709,0,0.469,0.26,120.19,4,2H37IjYijloSffZ3oewsT5,1Im5BTDBghgM0NG75SaiC3
2007-08-20,2,Movie,Sponge Cola,Transit Deluxe,2008-01-23,https://open.spotify.com/track/3qlCpEVVP82GnjNIMF2AJT,https://open.spotify.com/artist/1tXFYQZSAswt4JLB42lpye,https://open.spotify.com/album/6UY5OAnMMgpjtYvuaUYsXf,274906,22,False,0.409,0.747,3,-4.333,1,0.0397,0.00714,0,0.26,0.398,160.344,4,3qlCpEVVP82GnjNIMF2AJT,6UY5OAnMMgpjtYvuaUYsXf
2007-08-20,3,Wag Ka Nang Umiyak,Sugarfree,Tala-Arawan,2006,https://open.spotify.com/track/1nnQ8IY2u4fDK3dVe69p5v,https://open.spotify.com/artist/5I3uAFbAOhuVSKdrcG5mgy,https://open.spotify.com/album/0YjjukpYR3b7nTwGVMwpTj,334400,39,False,0.513,0.42,1,-8.025,1,0.0263,0.039,0,0.125,0.326,142.421,4,1nnQ8IY2u4fDK3dVe69p5v,0YjjukpYR3b7nTwGVMwpTj
2007-08-20,4,I'll Be Alright,Sarah Geronimo,"Sarah Geronimo Greatest Hits, Vol. 2",2011,https://open.spotify.com/track/2VQsj8DTvkbEMzuFeG6Tp6,https://open.spotify.com/artist/6aiCKnIN68hohzU3ZzNq48,https://open.spotify.com/album/7tOGss2F8gNDiGGLmZ4j64,195613,27,False,0.368,0.426,5,-7.326,1,0.0343,0.733,2.2e-06,0.173,0.104,169.96,4,2VQsj8DTvkbEMzuFeG6Tp6,7tOGss2F8gNDiGGLmZ4j64
2007-08-20,5,Probinsyana,Bamboo,We Stand Alone Together,2007,https://open.spotify.com/track/0vVUON64pu2VnnTl6tQw6Z,https://open.spotify.com/artist/0c7d9V8rjfT6tzojfBfRf5,https://open.spotify.com/album/5rxPniKmlZ4tInodEqAZCp,205453,39,False,0.641,0.947,7,-4.934,1,0.0602,0.0161,0.000157,0.439,0.593,112.409,4,0vVUON64pu2VnnTl6tQw6Z,5rxPniKmlZ4tInodEqAZCp
2007-08-20,6,The Ballad Of,Hale,Twilight,2006,https://open.spotify.com/track/1wgWjgF74fcU3felXyRsoe,https://open.spotify.com/artist/6Ww3OMFzCaO33ulKh1LBFN,https://open.spotify.com/album/6Vz0p4d6haOtbwwYADd7zV,309773,26,False,0.526,0.422,0,-6.24,1,0.026,0.602,2.14e-05,0.111,0.181,132.433,4,1wgWjgF74fcU3felXyRsoe,6Vz0p4d6haOtbwwYADd7zV
2007-08-20,7,Crazy Love,Kim Chiu,Gwa Ai Di,2007-06-01,https://open.spotify.com/track/4v7GmptDfP4fhRRMGngrYf,https://open.spotify.com/artist/5rmy4yOHBOptMctO6t5Drl,https://open.spotify.com/album/18mqbo1e5m1WQ7LDUuvaSD,242886,40,False,0.719,0.309,9,-12.606,1,0.0291,0.479,1.05e-05,0.105,0.31,91.997,4,4v7GmptDfP4fhRRMGngrYf,18mqbo1e5m1WQ7LDUuvaSD
2007-08-20,8,Teenagers,My Chemical Romance,The Black Parade,2006-10-23,https://open.spotify.com/track/7j31rVgGX9Q2blT92VBEA0,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,https://open.spotify.com/album/0FZK97MXMm5mUQ8mtudjuK,161920,77,False,0.463,0.857,4,-3.063,1,0.0632,0.0506,0,0.184,0.856,111.647,4,7j31rVgGX9Q2blT92VBEA0,0FZK97MXMm5mUQ8mtudjuK
2007-08-20,9,Love Is All I Need,Yasmien Kurdi,Love Is All I Need,2007-04-01,https://open.spotify.com/track/1ldeniFN5ZY8YR9ekdCOnZ,https://open.spotify.com/artist/2pVzhvYyWmi5VCeuG7fmYT,https://open.spotify.com/album/6LDmxpTWKTCX4St0nas2C9,220373,2,False,0.553,0.414,9,-9.107,1,0.0272,0.313,1.62e-06,0.0937,0.295,151.932,1,1ldeniFN5ZY8YR9ekdCOnZ,6LDmxpTWKTCX4St0nas2C9
2007-08-20,10,Pasan,Callalily,Destination XYZ,2006-07-17,https://open.spotify.com/track/5cUgTGnxSy4bXDQdrmBSl3,https://open.spotify.com/artist/4HOEnLufwAqJ2qoJPVnL01,https://open.spotify.com/album/3tIU2WCVDgPwnG4MraWwQ6,223226,36,False,0.376,0.923,4,-6.338,0,0.0419,0.0819,3.31e-05,0.327,0.532,149.907,4,5cUgTGnxSy4bXDQdrmBSl3,3tIU2WCVDgPwnG4MraWwQ6
2007-09-24,1,Sanctuary,Callalily,Destination XYZ,2006-07-17,https://open.spotify.com/track/402jy1KEfNQgyGJTTslu4v,https://open.spotify.com/artist/4HOEnLufwAqJ2qoJPVnL01,https://open.spotify.com/album/3tIU2WCVDgPwnG4MraWwQ6,321666,36,False,0.277,0.588,7,-6.552,1,0.029,0.06,0,0.195,0.323,151.004,4,402jy1KEfNQgyGJTTslu4v,3tIU2WCVDgPwnG4MraWwQ6
2007-09-24,2,Movie,Sponge Cola,Transit Deluxe,2008-01-23,https://open.spotify.com/track/3qlCpEVVP82GnjNIMF2AJT,https://open.spotify.com/artist/1tXFYQZSAswt4JLB42lpye,https://open.spotify.com/album/6UY5OAnMMgpjtYvuaUYsXf,274906,22,False,0.409,0.747,3,-4.333,1,0.0397,0.00714,0,0.26,0.398,160.344,4,3qlCpEVVP82GnjNIMF2AJT,6UY5OAnMMgpjtYvuaUYsXf
2007-09-24,3,Dinamayan,6cyclemind,Home,2007-01-15,https://open.spotify.com/track/2H37IjYijloSffZ3oewsT5,https://open.spotify.com/artist/3nZa8vRD64ueq3d0JNYTsl,https://open.spotify.com/album/1Im5BTDBghgM0NG75SaiC3,255000,28,False,0.574,0.285,10,-11.493,1,0.0364,0.709,0,0.469,0.26,120.19,4,2H37IjYijloSffZ3oewsT5,1Im5BTDBghgM0NG75SaiC3
2007-09-24,4,Wag Ka Nang Umiyak,Sugarfree,Tala-Arawan,2006,https://open.spotify.com/track/1nnQ8IY2u4fDK3dVe69p5v,https://open.spotify.com/artist/5I3uAFbAOhuVSKdrcG5mgy,https://open.spotify.com/album/0YjjukpYR3b7nTwGVMwpTj,334400,39,False,0.513,0.42,1,-8.025,1,0.0263,0.039,0,0.125,0.326,142.421,4,1nnQ8IY2u4fDK3dVe69p5v,0YjjukpYR3b7nTwGVMwpTj
2007-09-24,5,Never Let Her Slip Away,The Bloomfields,Never Let Her Slip Away,2007-03-31,https://open.spotify.com/track/0ZwBfIrExhXO8SM2zS8GB3,https://open.spotify.com/artist/5VfC1cKlJXLcluxymeHu96,https://open.spotify.com/album/3PA1dBKpOR7GxkWp9WXNwF,191426,27,False,0.614,0.766,2,-3.574,1,0.0324,0.513,0,0.364,0.753,126.771,4,0ZwBfIrExhXO8SM2zS8GB3,3PA1dBKpOR7GxkWp9WXNwF
2007-09-24,6,Jenny,The Click Five,Modern Minds and Pastimes (U.S. Version),2007-06-26,https://open.spotify.com/track/3iT4vWUWxqsn4hFTkEaJCi,https://open.spotify.com/artist/01lz5VBfkMFDteSA9pKJuP,https://open.spotify.com/album/55RSBmhYzRPjydHzNNJF4l,202360,55,False,0.546,0.832,1,-2.679,1,0.0247,0.000316,0,0.177,0.633,96.019,4,3iT4vWUWxqsn4hFTkEaJCi,55RSBmhYzRPjydHzNNJF4l
2007-09-24,7,You Are The Music In Me,High School Musical 2,High School Musical 2 (Original Soundtrack),2007-01-01,https://open.spotify.com/track/6TRp2628QKH3kY6KrCnjqp,"https://open.spotify.com/artist/6zTbBugfNc95zo8ClFDhIn, https://open.spotify.com/artist/0GyAZiIV45rnBBf4KdGLS7, https://open.spotify.com/artist/3xvaSlT4xsyk6lY1ESOspO",https://open.spotify.com/album/04Xde0FJSo4LVQ1GE36t49,207866,58,False,0.38,0.766,5,-4.518,1,0.065,0.441,0,0.0991,0.477,101.978,4,6TRp2628QKH3kY6KrCnjqp,04Xde0FJSo4LVQ1GE36t49
2007-09-24,8,Crazy Love,Kim Chiu,Gwa Ai Di,2007-06-01,https://open.spotify.com/track/4v7GmptDfP4fhRRMGngrYf,https://open.spotify.com/artist/5rmy4yOHBOptMctO6t5Drl,https://open.spotify.com/album/18mqbo1e5m1WQ7LDUuvaSD,242886,40,False,0.719,0.309,9,-12.606,1,0.0291,0.479,1.05e-05,0.105,0.31,91.997,4,4v7GmptDfP4fhRRMGngrYf,18mqbo1e5m1WQ7LDUuvaSD
